photo_id,query,filename,save_path,alt_description,description,width,height,color,blur_hash,created_at,updated_at,promoted_at,user_name,user_username,user_portfolio_url,unsplash_page,download_location,image_url_regular,image_url_small,image_url_full,source,download_status,has_people,has_protective_medical_staff,confidence,tags,people_count_range,reason,model_raw_output,error
11989310,covid 19,11989310_A_woman_sits_on_an_airplane__wearing_a_face_mask_during_the_flight__representing_the_new_normal_of_air_travel..jpg,data/raw\11989310_A_woman_sits_on_an_airplane__wearing_a_face_mask_during_the_flight__representing_the_new_normal_of_air_travel..jpg,"A woman sits on an airplane, wearing a face mask during the flight, representing the new normal of air travel.",,6240,4160,#7D7D7B,,,,,Pew Nguyen,,https://www.pexels.com/@nguyendesigner,https://www.pexels.com/photo/woman-in-black-shirt-wearing-white-face-mask-11989310/,,https://images.pexels.com/photos/11989310/pexels-photo-11989310.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/11989310/pexels-photo-11989310.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/11989310/pexels-photo-11989310.jpeg,pexels,success,1.0,0.0,0.95,"['medical_staff', 'ppe', 'mask']",unknown,图片中有一个人戴着口罩，可能是在飞机上，符合医疗或防护人员的特征。,"```json
{
  ""has_people"": 1,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""medical_staff"", ""ppe"", ""mask""],
  ""reason"": ""图片中有一个人戴着口罩，可能是在飞机上，符合医疗或防护人员的特征。""
}
```",
5995258,covid 19,5995258_A_gloved_hand_holding_COVID-19_vaccine_vials_against_a_green_backdrop_offers_medical_and_health_protection_imagery..jpg,data/raw\5995258_A_gloved_hand_holding_COVID-19_vaccine_vials_against_a_green_backdrop_offers_medical_and_health_protection_imagery..jpg,A gloved hand holding COVID-19 vaccine vials against a green backdrop offers medical and health protection imagery.,,6214,4143,#109077,,,,,Maksim Goncharenok,,https://www.pexels.com/@maksgelatin,https://www.pexels.com/photo/person-in-blue-and-white-shorts-and-blue-and-white-gloves-5995258/,,https://images.pexels.com/photos/5995258/pexels-photo-5995258.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5995258/pexels-photo-5995258.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5995258/pexels-photo-5995258.jpeg,pexels,success,1.0,1.0,0.95,"['nurse', 'ppe', 'gloves']",unknown,图片中有一只手戴着蓝色手套，背景是绿色的，手套上有“COVID-19”字样，表明这是与疫苗相关的医疗用品。,"```json
{
  ""has_people"": 1,
  ""has_protective_medical_staff"": 1,
  ""confidence"": 0.95,
  ""tags"": [""nurse"", ""ppe"", ""gloves""],
  ""reason"": ""图片中有一只手戴着蓝色手套，背景是绿色的，手套上有“COVID-19”字样，表明这是与疫苗相关的医疗用品。""
}
```",
5994839,covid 19,5994839_Top_view_of_COVID-19_vaccine_vials_arranged_on_a_vivid_red_surface..jpg,data/raw\5994839_Top_view_of_COVID-19_vaccine_vials_arranged_on_a_vivid_red_surface..jpg,Top view of COVID-19 vaccine vials arranged on a vivid red surface.,,6221,4147,#DF513F,,,,,Maksim Goncharenok,,https://www.pexels.com/@maksgelatin,https://www.pexels.com/photo/vaccine-vials-on-a-red-surface-5994839/,,https://images.pexels.com/photos/5994839/pexels-photo-5994839.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5994839/pexels-photo-5994839.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5994839/pexels-photo-5994839.jpeg,pexels,success,0.0,0.0,0.95,['vaccination'],unknown,图片中没有显示任何人物或医疗人员，所有内容都是疫苗瓶。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccination""],
  ""reason"": ""图片中没有显示任何人物或医疗人员，所有内容都是疫苗瓶。""
}
```",
11624057,covid 19,11624057_Close-up_of_a_passport_and_PCR_test_for_COVID-19_depicting_travel_and_health_safety_measures..jpg,data/raw\11624057_Close-up_of_a_passport_and_PCR_test_for_COVID-19_depicting_travel_and_health_safety_measures..jpg,Close-up of a passport and PCR test for COVID-19 depicting travel and health safety measures.,,4800,3200,#CFC3CF,,,,,adrian vieriu,,https://www.pexels.com/@printexstar,https://www.pexels.com/photo/passport-near-a-test-tube-on-white-surface-11624057/,,https://images.pexels.com/photos/11624057/pexels-photo-11624057.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/11624057/pexels-photo-11624057.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/11624057/pexels-photo-11624057.jpeg,pexels,success,0.0,0.0,0.95,"['passport', 'PCR test']",unknown,图像中只包含护照和PCR测试管，没有显示任何人员或医务人员。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""passport"", ""PCR test""],
  ""reason"": ""图像中只包含护照和PCR测试管，没有显示任何人员或医务人员。""
}
```",
3786124,covid 19,3786124_Flat_lay_of_medical_supplies_including_face_mask__syringe__pills__and_petri_dish_on_a_vibrant_red_background..jpg,data/raw\3786124_Flat_lay_of_medical_supplies_including_face_mask__syringe__pills__and_petri_dish_on_a_vibrant_red_background..jpg,"Flat lay of medical supplies including face mask, syringe, pills, and petri dish on a vibrant red background.",,4000,6000,#F0452E,,,,,Anna Shvets,,https://www.pexels.com/@shvetsa,https://www.pexels.com/photo/syringe-and-pills-with-petri-dish-3786124/,,https://images.pexels.com/photos/3786124/pexels-photo-3786124.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/3786124/pexels-photo-3786124.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/3786124/pexels-photo-3786124.jpeg,pexels,success,0.0,0.0,0.95,"['mask', 'vaccination']",unknown,图片中没有可见的人类，但有一个口罩和疫苗接种器，暗示了与医疗相关的活动。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""mask"", ""vaccination""],
  ""reason"": ""图片中没有可见的人类，但有一个口罩和疫苗接种器，暗示了与医疗相关的活动。""
}
```",
11624149,covid 19,11624149_Close-up_of_a_passport_and_COVID-19_rapid_antigen_test_kit_on_a_white_background__symbolizing_travel_amid_a_pandemic..jpg,data/raw\11624149_Close-up_of_a_passport_and_COVID-19_rapid_antigen_test_kit_on_a_white_background__symbolizing_travel_amid_a_pandemic..jpg,"Close-up of a passport and COVID-19 rapid antigen test kit on a white background, symbolizing travel amid a pandemic.",,4800,3200,#B7ABB5,,,,,adrian vieriu,,https://www.pexels.com/@printexstar,https://www.pexels.com/photo/a-rapid-antigen-test-on-a-passport-11624149/,,https://images.pexels.com/photos/11624149/pexels-photo-11624149.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/11624149/pexels-photo-11624149.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/11624149/pexels-photo-11624149.jpeg,pexels,success,0.0,0.0,0.95,['testing'],unknown,图片中只有一张护照和一个快速检测棒，没有出现任何人体或医务人员。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""testing""],
  ""reason"": ""图片中只有一张护照和一个快速检测棒，没有出现任何人体或医务人员。""
}
```",
5878524,covid 19,5878524_Gloved_hand_holding_a_COVID-19_vaccine_vial_under_dramatic_lighting__emphasizing_health_awareness..jpg,data/raw\5878524_Gloved_hand_holding_a_COVID-19_vaccine_vial_under_dramatic_lighting__emphasizing_health_awareness..jpg,"Gloved hand holding a COVID-19 vaccine vial under dramatic lighting, emphasizing health awareness.",,5975,3361,#0B8BA1,,,,,Artem Podrez,,https://www.pexels.com/@artempodrez,https://www.pexels.com/photo/close-up-view-of-a-person-holding-a-vaccine-vial-5878524/,,https://images.pexels.com/photos/5878524/pexels-photo-5878524.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5878524/pexels-photo-5878524.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5878524/pexels-photo-5878524.jpeg,pexels,success,1.0,0.0,0.95,"['ppe', 'protective_suit']",unknown,图片中有一只手拿着疫苗瓶，手上有明显的防护手套，符合穿戴防护服的医务人员特征。,"```json
{
  ""has_people"": 1,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""ppe"", ""protective_suit""],
  ""reason"": ""图片中有一只手拿着疫苗瓶，手上有明显的防护手套，符合穿戴防护服的医务人员特征。""
}
```",
5994843,covid 19,5994843_A_close-up_of_a_hand_in_a_blue_glove_holding_a_COVID-19_vaccine_vial_against_a_yellow_background..jpg,data/raw\5994843_A_close-up_of_a_hand_in_a_blue_glove_holding_a_COVID-19_vaccine_vial_against_a_yellow_background..jpg,A close-up of a hand in a blue glove holding a COVID-19 vaccine vial against a yellow background.,,4265,6398,#CEC41C,,,,,Maksim Goncharenok,,https://www.pexels.com/@maksgelatin,https://www.pexels.com/photo/hand-of-a-person-in-blue-gloves-holding-an-ampoule-5994843/,,https://images.pexels.com/photos/5994843/pexels-photo-5994843.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5994843/pexels-photo-5994843.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5994843/pexels-photo-5994843.jpeg,pexels,success,1.0,0.0,0.95,"['gloves', 'vaccination']",unknown,图片中有一只戴着蓝色手套的手拿着一个疫苗瓶，背景是黄色的。手套和疫苗瓶通常与医疗相关，但没有明显的防护服或口罩等防护装备。,"```json
{
  ""has_people"": 1,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""gloves"", ""vaccination""],
  ""reason"": ""图片中有一只戴着蓝色手套的手拿着一个疫苗瓶，背景是黄色的。手套和疫苗瓶通常与医疗相关，但没有明显的防护服或口罩等防护装备。""
}
```",
5994798,covid 19,5994798_A_COVID-19_vaccine_vial_held_in_a_gloved_hand_on_a_blue_background__symbolizing_health_care_and_protection..jpg,data/raw\5994798_A_COVID-19_vaccine_vial_held_in_a_gloved_hand_on_a_blue_background__symbolizing_health_care_and_protection..jpg,"A COVID-19 vaccine vial held in a gloved hand on a blue background, symbolizing health care and protection.",,6409,4273,#5BB4CE,,,,,Maksim Goncharenok,,https://www.pexels.com/@maksgelatin,https://www.pexels.com/photo/person-holding-white-and-red-labeled-bottle-5994798/,,https://images.pexels.com/photos/5994798/pexels-photo-5994798.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5994798/pexels-photo-5994798.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5994798/pexels-photo-5994798.jpeg,pexels,success,1.0,1.0,0.95,"['doctor', 'ppe', 'gloves']",unknown,图片中显示了一只戴着蓝色手套的手，手套上有“COVID-19疫苗接种”字样，表明这是医疗环境中的一幕。,"```json
{
  ""has_people"": 1,
  ""has_protective_medical_staff"": 1,
  ""confidence"": 0.95,
  ""tags"": [""doctor"", ""ppe"", ""gloves""],
  ""reason"": ""图片中显示了一只戴着蓝色手套的手，手套上有“COVID-19疫苗接种”字样，表明这是医疗环境中的一幕。""
}
```",
6074947,covid 19,6074947_Transparent_ampoules_with_anti_COVID_19_vaccine_arranged_on_purple_desk_in_modern_laboratory.jpg,data/raw\6074947_Transparent_ampoules_with_anti_COVID_19_vaccine_arranged_on_purple_desk_in_modern_laboratory.jpg,Transparent ampoules with anti COVID 19 vaccine arranged on purple desk in modern laboratory,,6240,4160,#C09BF8,,,,,Alena Shekhovtcova,,https://www.pexels.com/@alena-shekhovtcova,https://www.pexels.com/photo/ampoules-containing-pharmaceutical-products-on-purple-surface-6074947/,,https://images.pexels.com/photos/6074947/pexels-photo-6074947.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/6074947/pexels-photo-6074947.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/6074947/pexels-photo-6074947.jpeg,pexels,success,0.0,0.0,0.95,['vaccination'],unknown,图片中有疫苗瓶，但没有显示人或医务人员。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccination""],
  ""reason"": ""图片中有疫苗瓶，但没有显示人或医务人员。""
}
```",
7337974,covid 19,7337974_Portrait_of_an_Asian_woman_wearing_a_floral_face_mask_indoors__embodying_safety_and_elegance..jpg,data/raw\7337974_Portrait_of_an_Asian_woman_wearing_a_floral_face_mask_indoors__embodying_safety_and_elegance..jpg,"Portrait of an Asian woman wearing a floral face mask indoors, embodying safety and elegance.",,2000,3000,#B8BABB,,,,,Polina Tankilevitch,,https://www.pexels.com/@polina-tankilevitch,https://www.pexels.com/photo/a-woman-in-white-sweatshirt-wearing-face-mask-with-her-hands-on-her-chest-7337974/,,https://images.pexels.com/photos/7337974/pexels-photo-7337974.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/7337974/pexels-photo-7337974.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/7337974/pexels-photo-7337974.jpeg,pexels,success,1.0,0.0,0.95,"['nurse', 'mask', 'indoor']",unknown,图片中有一名女性，她戴着口罩，背景是室内环境。,"```json
{
  ""has_people"": 1,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""nurse"", ""mask"", ""indoor""],
  ""reason"": ""图片中有一名女性，她戴着口罩，背景是室内环境。""
}
```",
5995156,covid 19,5995156_A_row_of_COVID-19_vaccine_vials_arranged_on_a_blue_background_illustrating_pandemic_response..jpg,data/raw\5995156_A_row_of_COVID-19_vaccine_vials_arranged_on_a_blue_background_illustrating_pandemic_response..jpg,A row of COVID-19 vaccine vials arranged on a blue background illustrating pandemic response.,,6540,4360,#86C6DB,,,,,Maksim Goncharenok,,https://www.pexels.com/@maksgelatin,https://www.pexels.com/photo/vaccine-bottles-on-blue-background-5995156/,,https://images.pexels.com/photos/5995156/pexels-photo-5995156.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5995156/pexels-photo-5995156.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5995156/pexels-photo-5995156.jpeg,pexels,success,0.0,0.0,0.95,['vaccination'],unknown,图片中没有显示任何人物或医疗人员，只有疫苗瓶。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccination""],
  ""reason"": ""图片中没有显示任何人物或医疗人员，只有疫苗瓶。""
}
```",
6075032,covid 19,6075032_From_above_of_glass_bowl_filled_with_pills_and_ampoules_with_vaccine_for_COVID_19_in_pink_bright_neon_light.jpg,data/raw\6075032_From_above_of_glass_bowl_filled_with_pills_and_ampoules_with_vaccine_for_COVID_19_in_pink_bright_neon_light.jpg,From above of glass bowl filled with pills and ampoules with vaccine for COVID 19 in pink bright neon light,,4160,6240,#ED5099,,,,,Alena Shekhovtcova,,https://www.pexels.com/@alena-shekhovtcova,https://www.pexels.com/photo/glass-bowl-with-vaccine-for-coronavirus-6075032/,,https://images.pexels.com/photos/6075032/pexels-photo-6075032.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/6075032/pexels-photo-6075032.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/6075032/pexels-photo-6075032.jpeg,pexels,success,0.0,0.0,0.95,['vaccination'],unknown,图片中没有可见的人类，因此没有医务人员。疫苗瓶和胶囊可能代表疫苗接种。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccination""],
  ""reason"": ""图片中没有可见的人类，因此没有医务人员。疫苗瓶和胶囊可能代表疫苗接种。""
}
```",
5995267,covid 19,5995267_Close-up_of_a_hand_in_medical_gloves_holding_a_COVID-19_vaccine_with_a_syringe_against_a_green_background..jpg,data/raw\5995267_Close-up_of_a_hand_in_medical_gloves_holding_a_COVID-19_vaccine_with_a_syringe_against_a_green_background..jpg,Close-up of a hand in medical gloves holding a COVID-19 vaccine with a syringe against a green background.,,4213,6319,#1B917B,,,,,Maksim Goncharenok,,https://www.pexels.com/@maksgelatin,https://www.pexels.com/photo/a-person-holding-a-vaccine-bottle-5995267/,,https://images.pexels.com/photos/5995267/pexels-photo-5995267.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5995267/pexels-photo-5995267.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5995267/pexels-photo-5995267.jpeg,pexels,success,1.0,1.0,0.95,"['doctor', 'ppe', 'gloves']",unknown,图片中显示了一只戴着蓝色手套的手拿着疫苗和注射器，背景是绿色的，符合医疗环境的特征。,"```json
{
  ""has_people"": 1,
  ""has_protective_medical_staff"": 1,
  ""confidence"": 0.95,
  ""tags"": [""doctor"", ""ppe"", ""gloves""],
  ""reason"": ""图片中显示了一只戴着蓝色手套的手拿着疫苗和注射器，背景是绿色的，符合医疗环境的特征。""
}
```",
5863270,covid 19,5863270_Close-up_of_COVID-19_vaccine_vials_and_syringe_on_pink_backdrop__symbolizing_healthcare..jpg,data/raw\5863270_Close-up_of_COVID-19_vaccine_vials_and_syringe_on_pink_backdrop__symbolizing_healthcare..jpg,"Close-up of COVID-19 vaccine vials and syringe on pink backdrop, symbolizing healthcare.",,3601,5401,#DCABD6,,,,,Nataliya Vaitkevich,,https://www.pexels.com/@n-voitkevich,https://www.pexels.com/photo/two-vials-of-covid-19-vaccine-on-purple-background-5863270/,,https://images.pexels.com/photos/5863270/pexels-photo-5863270.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5863270/pexels-photo-5863270.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5863270/pexels-photo-5863270.jpeg,pexels,success,0.0,0.0,0.95,"['vaccination', 'covid_sign']",unknown,图片中有两个疫苗瓶和一个注射器，没有显示人或医务人员。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccination"", ""covid_sign""],
  ""reason"": ""图片中有两个疫苗瓶和一个注射器，没有显示人或医务人员。""
}
```",
5994528,covid 19,5994528_Blue_gloved_hands_holding_COVID-19_vaccine_vials_on_a_blue_background..jpg,data/raw\5994528_Blue_gloved_hands_holding_COVID-19_vaccine_vials_on_a_blue_background..jpg,Blue gloved hands holding COVID-19 vaccine vials on a blue background.,,6001,4001,#3DA2BB,,,,,Maksim Goncharenok,,https://www.pexels.com/@maksgelatin,https://www.pexels.com/photo/person-holding-covid-vaccines-5994528/,,https://images.pexels.com/photos/5994528/pexels-photo-5994528.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5994528/pexels-photo-5994528.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5994528/pexels-photo-5994528.jpeg,pexels,success,1.0,1.0,0.95,"['nurse', 'ppe', 'gloves']",unknown,图片中有双手戴着蓝色手套，背景为浅蓝色，符合医护人员穿着防护服和手套的场景。,"```json
{
  ""has_people"": 1,
  ""has_protective_medical_staff"": 1,
  ""confidence"": 0.95,
  ""tags"": [""nurse"", ""ppe"", ""gloves""],
  ""reason"": ""图片中有双手戴着蓝色手套，背景为浅蓝色，符合医护人员穿着防护服和手套的场景。""
}
```",
6075033,covid 19,6075033_From_above_of_glass_fragile_bowl_with_vaccine_for_COVID_19_and_capsules_in_neon_light.jpg,data/raw\6075033_From_above_of_glass_fragile_bowl_with_vaccine_for_COVID_19_and_capsules_in_neon_light.jpg,From above of glass fragile bowl with vaccine for COVID 19 and capsules in neon light,,4153,2768,#E85B9F,,,,,Alena Shekhovtcova,,https://www.pexels.com/@alena-shekhovtcova,https://www.pexels.com/photo/glass-bowl-with-capsules-and-vaccine-for-coronavirus-6075033/,,https://images.pexels.com/photos/6075033/pexels-photo-6075033.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/6075033/pexels-photo-6075033.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/6075033/pexels-photo-6075033.jpeg,pexels,success,0.0,0.0,0.95,"['vaccination', 'covid_sign']",unknown,图片中主要展示的是疫苗和新冠疫苗相关的物品，没有显示人或医务人员。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccination"", ""covid_sign""],
  ""reason"": ""图片中主要展示的是疫苗和新冠疫苗相关的物品，没有显示人或医务人员。""
}
```",
5994641,covid 19,5994641_Close-up_of_COVID-19_vaccine_vial_with_syringe_and_various_pills_on_a_red_surface..jpg,data/raw\5994641_Close-up_of_COVID-19_vaccine_vial_with_syringe_and_various_pills_on_a_red_surface..jpg,Close-up of COVID-19 vaccine vial with syringe and various pills on a red surface.,,5427,3618,#D41719,,,,,Maksim Goncharenok,,https://www.pexels.com/@maksgelatin,https://www.pexels.com/photo/ampoule-and-syringe-near-tablets-on-red-surface-5994641/,,https://images.pexels.com/photos/5994641/pexels-photo-5994641.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5994641/pexels-photo-5994641.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5994641/pexels-photo-5994641.jpeg,pexels,success,0.0,0.0,0.95,['vaccination'],unknown,图片中没有出现人物，但有一个疫苗瓶和注射器，暗示了疫苗接种的主题。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccination""],
  ""reason"": ""图片中没有出现人物，但有一个疫苗瓶和注射器，暗示了疫苗接种的主题。""
}
```",
11623658,covid 19,11623658_Healthcare_professional_administering_a_nasal_swab_test_for_COVID-19_on_a_patient_in_Berlin_clinic..jpg,data/raw\11623658_Healthcare_professional_administering_a_nasal_swab_test_for_COVID-19_on_a_patient_in_Berlin_clinic..jpg,Healthcare professional administering a nasal swab test for COVID-19 on a patient in Berlin clinic.,,4800,3200,#AAB2BF,,,,,adrian vieriu,,https://www.pexels.com/@printexstar,https://www.pexels.com/photo/a-medical-professional-swabbing-a-patient-11623658/,,https://images.pexels.com/photos/11623658/pexels-photo-11623658.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/11623658/pexels-photo-11623658.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/11623658/pexels-photo-11623658.jpeg,pexels,success,1.0,1.0,0.95,"['doctor', 'ppe', 'mask', 'gloves']",unknown,图片中有医生正在为患者进行操作，穿着防护服和手套。,"```json
{
  ""has_people"": 1,
  ""has_protective_medical_staff"": 1,
  ""confidence"": 0.95,
  ""tags"": [""doctor"", ""ppe"", ""mask"", ""gloves""],
  ""reason"": ""图片中有医生正在为患者进行操作，穿着防护服和手套。""
}
```",
11623595,covid 19,11623595_Close-up_of_a_healthcare_worker_in_PPE_preparing_a_COVID-19_test_kit..jpg,data/raw\11623595_Close-up_of_a_healthcare_worker_in_PPE_preparing_a_COVID-19_test_kit..jpg,Close-up of a healthcare worker in PPE preparing a COVID-19 test kit.,,4800,3200,#C9D3DD,,,,,adrian vieriu,,https://www.pexels.com/@printexstar,https://www.pexels.com/photo/a-person-in-a-ppe-holding-a-nasal-swab-11623595/,,https://images.pexels.com/photos/11623595/pexels-photo-11623595.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/11623595/pexels-photo-11623595.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/11623595/pexels-photo-11623595.jpeg,pexels,success,1.0,1.0,0.95,"['ppe', 'protective_suit', 'mask', 'face_shield', 'gloves']",unknown,图片中显示了一位穿着防护服和口罩的人员，符合医务人员的标准。,"```json
{
  ""has_people"": 1,
  ""has_protective_medical_staff"": 1,
  ""confidence"": 0.95,
  ""tags"": [""ppe"", ""protective_suit"", ""mask"", ""face_shield"", ""gloves""],
  ""reason"": ""图片中显示了一位穿着防护服和口罩的人员，符合医务人员的标准。""
}
```",
6074969,covid 19,6074969_From_above_of_glass_ampoules_with_COVID_19_vaccine_on_iron_tray_in_bright_violet_and_blue_illumination.jpg,data/raw\6074969_From_above_of_glass_ampoules_with_COVID_19_vaccine_on_iron_tray_in_bright_violet_and_blue_illumination.jpg,From above of glass ampoules with COVID 19 vaccine on iron tray in bright violet and blue illumination,,4160,6240,#9D86DB,,,,,Alena Shekhovtcova,,https://www.pexels.com/@alena-shekhovtcova,https://www.pexels.com/photo/ampoules-with-covid-19-vaccine-on-metal-tray-6074969/,,https://images.pexels.com/photos/6074969/pexels-photo-6074969.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/6074969/pexels-photo-6074969.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/6074969/pexels-photo-6074969.jpeg,pexels,success,0.0,0.0,0.95,['vaccination'],unknown,图片中显示了疫苗瓶和注射器，没有出现人员或防护服。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccination""],
  ""reason"": ""图片中显示了疫苗瓶和注射器，没有出现人员或防护服。""
}
```",
6075008,covid 19,6075008_Glass_ampoule_with_vaccine_for_COVID_19_near_flask_with_fluid_in_ultraviolet_light.jpg,data/raw\6075008_Glass_ampoule_with_vaccine_for_COVID_19_near_flask_with_fluid_in_ultraviolet_light.jpg,Glass ampoule with vaccine for COVID 19 near flask with fluid in ultraviolet light,,2321,3482,#2938A2,,,,,Alena Shekhovtcova,,https://www.pexels.com/@alena-shekhovtcova,https://www.pexels.com/photo/ampoule-with-vaccine-for-coronavirus-near-flask-with-liquid-6075008/,,https://images.pexels.com/photos/6075008/pexels-photo-6075008.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/6075008/pexels-photo-6075008.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/6075008/pexels-photo-6075008.jpeg,pexels,success,0.0,0.0,0.95,['vaccination'],unknown,图片中只有一个疫苗瓶，没有显示任何人体或医务人员。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccination""],
  ""reason"": ""图片中只有一个疫苗瓶，没有显示任何人体或医务人员。""
}
```",
8830655,covid 19,8830655_Smartphone_displaying_EU_Digital_Green_Pass_alongside_COVID-19_vaccine_vials_and_certificate..jpg,data/raw\8830655_Smartphone_displaying_EU_Digital_Green_Pass_alongside_COVID-19_vaccine_vials_and_certificate..jpg,Smartphone displaying EU Digital Green Pass alongside COVID-19 vaccine vials and certificate.,,4124,6186,#AABED6,,,,,Nataliya Vaitkevich,,https://www.pexels.com/@n-voitkevich,https://www.pexels.com/photo/black-mobile-phone-near-ampoules-8830655/,,https://images.pexels.com/photos/8830655/pexels-photo-8830655.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/8830655/pexels-photo-8830655.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/8830655/pexels-photo-8830655.jpeg,pexels,success,0.0,0.0,0.95,['vaccination'],unknown,图片中没有显示人，但有疫苗接种相关的物品和欧盟数字疫苗证书。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccination""],
  ""reason"": ""图片中没有显示人，但有疫苗接种相关的物品和欧盟数字疫苗证书。""
}
```",
